Date,Expiry_Date,Stock_Price,Strike,Option_Type,T_Years,HV_Sigma,Option_Price,Delta,Gamma,Theta,Vega,Rho
2025-10-17,2025-10-30,2962.2,3100,Call,0.035616,0.208222,8.1898,0.140394,0.001916,-1.071004,1.246656,0.145202
2025-10-17,2025-10-30,2962.2,3100,Put,0.035616,0.208222,138.8215,-0.859606,0.001916,-0.520225,1.246656,-0.956341
2025-10-17,2025-10-30,2962.2,3300,Call,0.035616,0.208222,0.1347,0.003798,9.7e-05,-0.052608,0.063218,0.003959
2025-10-17,2025-10-30,2962.2,3300,Put,0.035616,0.208222,330.3039,-0.996202,9.7e-05,0.533704,0.063218,-1.168652
2025-10-20,2025-10-30,3015.2,2100,Call,0.027397,0.211142,918.9364,1.0,0.0,-0.373307,0.0,0.574313
2025-10-20,2025-10-30,3015.2,2100,Put,0.027397,0.211142,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-20,2025-10-30,3015.2,2300,Call,0.027397,0.211142,719.2922,1.0,0.0,-0.40886,0.0,0.62901
2025-10-20,2025-10-30,3015.2,2300,Put,0.027397,0.211142,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-20,2025-10-30,3015.2,2500,Call,0.027397,0.211142,519.6481,1.0,0.0,-0.444414,1e-06,0.683706
2025-10-20,2025-10-30,3015.2,2500,Put,0.027397,0.211142,0.0,-0.0,0.0,-1e-06,1e-06,-0.0
2025-10-20,2025-10-30,3015.2,2700,Call,0.027397,0.211142,320.0217,0.999376,2.1e-05,-0.491116,0.010882,0.737883
2025-10-20,2025-10-30,3015.2,2700,Put,0.027397,0.211142,0.0178,-0.000624,2.1e-05,-0.01115,0.010882,-0.00052
2025-10-20,2025-10-30,3015.2,2900,Call,0.027397,0.211142,126.5723,0.881613,0.00188,-1.494809,0.988865,0.693601
2025-10-20,2025-10-30,3015.2,2900,Put,0.027397,0.211142,6.2126,-0.118387,0.00188,-0.979289,0.988865,-0.099499
2025-10-20,2025-10-30,3015.2,3100,Call,0.027397,0.211142,14.1793,0.234165,0.00291,-1.739152,1.530654,0.189553
2025-10-20,2025-10-30,3015.2,3100,Put,0.027397,0.211142,93.4637,-0.765835,0.00291,-1.18808,1.530654,-0.658243
2025-10-20,2025-10-30,3015.2,3300,Call,0.027397,0.211142,0.2,0.005966,0.000161,-0.092306,0.084433,0.004874
2025-10-20,2025-10-30,3015.2,3300,Put,0.027397,0.211142,279.1286,-0.994034,0.000161,0.49432,0.084433,-0.897619
2025-10-21,2025-10-30,3006.7,2100,Call,0.024658,0.209444,910.0631,1.0,0.0,-0.373374,0.0,0.516989
2025-10-21,2025-10-30,3006.7,2100,Put,0.024658,0.209444,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-21,2025-10-30,3006.7,2300,Call,0.024658,0.209444,710.3834,1.0,0.0,-0.408933,0.0,0.566226
2025-10-21,2025-10-30,3006.7,2300,Put,0.024658,0.209444,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-21,2025-10-30,3006.7,2500,Call,0.024658,0.209444,510.7037,1.0,0.0,-0.444493,0.0,0.615463
2025-10-21,2025-10-30,3006.7,2500,Put,0.024658,0.209444,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-21,2025-10-30,3006.7,2700,Call,0.024658,0.209444,311.035,0.999576,1.5e-05,-0.488205,0.007204,0.664383
2025-10-21,2025-10-30,3006.7,2700,Put,0.024658,0.209444,0.011,-0.000424,1.5e-05,-0.008153,0.007204,-0.000317
2025-10-21,2025-10-30,3006.7,2900,Call,0.024658,0.209444,117.4023,0.877749,0.00205,-1.562475,0.956897,0.621807
2025-10-21,2025-10-30,3006.7,2900,Put,0.024658,0.209444,6.058,-0.122251,0.00205,-1.046864,0.956897,-0.09213
2025-10-21,2025-10-30,3006.7,3100,Call,0.024658,0.209444,10.4417,0.193797,0.002778,-1.610843,1.296834,0.141105
2025-10-21,2025-10-30,3006.7,3100,Put,0.024658,0.209444,98.7771,-0.806203,0.002778,-1.059672,1.296834,-0.622069
2025-10-21,2025-10-30,3006.7,3300,Call,0.024658,0.209444,0.0838,0.002847,8.8e-05,-0.049447,0.041199,0.00209
2025-10-21,2025-10-30,3006.7,3300,Put,0.024658,0.209444,288.0989,-0.997153,8.8e-05,0.537283,0.041199,-0.810321
2025-10-23,2025-10-30,3073.2,2100,Call,0.019178,0.217267,975.8162,1.0,0.0,-0.373507,0.0,0.402236
2025-10-23,2025-10-30,3073.2,2100,Put,0.019178,0.217267,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-23,2025-10-30,3073.2,2300,Call,0.019178,0.217267,776.0653,1.0,0.0,-0.409079,0.0,0.440544
2025-10-23,2025-10-30,3073.2,2300,Put,0.019178,0.217267,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-23,2025-10-30,3073.2,2500,Call,0.019178,0.217267,576.3145,1.0,0.0,-0.444651,0.0,0.478853
2025-10-23,2025-10-30,3073.2,2500,Put,0.019178,0.217267,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-23,2025-10-30,3073.2,2700,Call,0.019178,0.217267,376.5638,0.999993,0.0,-0.480416,0.000127,0.517157
2025-10-23,2025-10-30,3073.2,2700,Put,0.019178,0.217267,0.0001,-7e-06,0.0,-0.000193,0.000127,-4e-06
2025-10-23,2025-10-30,3073.2,2900,Call,0.019178,0.217267,177.6398,0.976396,0.000602,-0.870566,0.237021,0.541399
2025-10-23,2025-10-30,3073.2,2900,Put,0.019178,0.217267,0.827,-0.023604,0.000602,-0.354771,0.237021,-0.01407
2025-10-23,2025-10-30,3073.2,3100,Call,0.019178,0.217267,26.6812,0.408229,0.0042,-2.783579,1.65274,0.235485
2025-10-23,2025-10-30,3073.2,3100,Put,0.019178,0.217267,49.6193,-0.591771,0.0042,-2.232212,1.65274,-0.358293
2025-10-23,2025-10-30,3073.2,3300,Call,0.019178,0.217267,0.3257,0.010444,0.000299,-0.188487,0.117809,0.006093
2025-10-23,2025-10-30,3073.2,3300,Put,0.019178,0.217267,223.0146,-0.989556,0.000299,0.398452,0.117809,-0.625993
2025-10-24,2025-10-30,3063.2,2100,Call,0.016438,0.209406,965.4426,1.0,0.0,-0.373573,0.0,0.344829
2025-10-24,2025-10-30,3063.2,2100,Put,0.016438,0.209406,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-24,2025-10-30,3063.2,2300,Call,0.016438,0.209406,765.6562,1.0,0.0,-0.409152,0.0,0.37767
2025-10-24,2025-10-30,3063.2,2300,Put,0.016438,0.209406,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-24,2025-10-30,3063.2,2500,Call,0.016438,0.209406,565.8697,1.0,0.0,-0.44473,0.0,0.410511
2025-10-24,2025-10-30,3063.2,2500,Put,0.016438,0.209406,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-24,2025-10-30,3063.2,2700,Call,0.016438,0.209406,366.0833,0.999999,0.0,-0.480342,1.9e-05,0.443352
2025-10-24,2025-10-30,3063.2,2700,Put,0.016438,0.209406,0.0,-1e-06,0.0,-3.3e-05,1.9e-05,-1e-06
2025-10-24,2025-10-30,3063.2,2900,Call,0.016438,0.209406,166.8449,0.981801,0.000543,-0.812118,0.175496,0.466939
2025-10-24,2025-10-30,3063.2,2900,Put,0.016438,0.209406,0.548,-0.018199,0.000543,-0.296231,0.175496,-0.009254
2025-10-24,2025-10-30,3063.2,3100,Call,0.016438,0.209406,18.9119,0.347685,0.004493,-2.718693,1.451156,0.171961
2025-10-24,2025-10-30,3063.2,3100,Put,0.016438,0.209406,52.4015,-0.652315,0.004493,-2.167228,1.451156,-0.337073
2025-10-24,2025-10-30,3063.2,3300,Call,0.016438,0.209406,0.081,0.003262,0.00012,-0.069373,0.038742,0.001629
2025-10-24,2025-10-30,3063.2,3300,Put,0.016438,0.209406,233.3569,-0.996738,0.00012,0.517671,0.038742,-0.540246
2025-10-27,2025-10-30,3084.9,2100,Call,0.008219,0.210054,986.0216,1.0,0.0,-0.373773,0.0,0.172507
2025-10-27,2025-10-30,3084.9,2100,Put,0.008219,0.210054,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-27,2025-10-30,3084.9,2300,Call,0.008219,0.210054,786.1284,1.0,0.0,-0.40937,0.0,0.188936
2025-10-27,2025-10-30,3084.9,2300,Put,0.008219,0.210054,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-27,2025-10-30,3084.9,2500,Call,0.008219,0.210054,586.2352,1.0,0.0,-0.444968,0.0,0.205365
2025-10-27,2025-10-30,3084.9,2500,Put,0.008219,0.210054,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-27,2025-10-30,3084.9,2700,Call,0.008219,0.210054,386.342,1.0,0.0,-0.480565,0.0,0.221794
2025-10-27,2025-10-30,3084.9,2700,Put,0.008219,0.210054,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-27,2025-10-30,3084.9,2900,Call,0.008219,0.210054,186.4569,0.999487,3.1e-05,-0.5337,0.00509,0.238093
2025-10-27,2025-10-30,3084.9,2900,Put,0.008219,0.210054,0.008,-0.000513,3.1e-05,-0.017537,0.00509,-0.000131
2025-10-27,2025-10-30,3084.9,3100,Call,0.008219,0.210054,17.3747,0.413389,0.00663,-4.037737,1.089336,0.103386
2025-10-27,2025-10-30,3084.9,3100,Put,0.008219,0.210054,30.819,-0.586611,0.00663,-3.485977,1.089336,-0.151267
2025-10-27,2025-10-30,3084.9,3300,Call,0.008219,0.210054,0.0034,0.000231,1.5e-05,-0.008614,0.002424,5.8e-05
2025-10-27,2025-10-30,3084.9,3300,Put,0.008219,0.210054,213.3409,-0.999769,1.5e-05,0.578744,0.002424,-0.271024
2025-10-28,2025-10-30,3057.9,2100,Call,0.005479,0.211198,958.6478,1.0,0.0,-0.373839,0.0,0.115018
2025-10-28,2025-10-30,3057.9,2100,Put,0.005479,0.211198,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-28,2025-10-30,3057.9,2300,Call,0.005479,0.211198,758.719,1.0,0.0,-0.409443,0.0,0.125972
2025-10-28,2025-10-30,3057.9,2300,Put,0.005479,0.211198,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-28,2025-10-30,3057.9,2500,Call,0.005479,0.211198,558.7902,1.0,0.0,-0.445047,0.0,0.136926
2025-10-28,2025-10-30,3057.9,2500,Put,0.005479,0.211198,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-28,2025-10-30,3057.9,2700,Call,0.005479,0.211198,358.8614,1.0,0.0,-0.480651,0.0,0.14788
2025-10-28,2025-10-30,3057.9,2700,Put,0.005479,0.211198,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-28,2025-10-30,3057.9,2900,Call,0.005479,0.211198,158.9364,0.999689,2.4e-05,-0.529747,0.002587,0.158782
2025-10-28,2025-10-30,3057.9,2900,Put,0.005479,0.211198,0.0038,-0.000311,2.4e-05,-0.013493,0.002587,-5.2e-05
2025-10-28,2025-10-30,3057.9,3100,Call,0.005479,0.211198,5.2741,0.199314,0.005844,-3.446782,0.632375,0.033105
2025-10-28,2025-10-30,3057.9,3100,Put,0.005479,0.211198,46.2703,-0.800686,0.005844,-2.894924,0.632375,-0.136684
2025-10-28,2025-10-30,3057.9,3300,Call,0.005479,0.211198,0.0,1e-06,0.0,-3.9e-05,7e-06,0.0
2025-10-28,2025-10-30,3057.9,3300,Put,0.005479,0.211198,240.925,-0.999999,0.0,0.587423,7e-06,-0.180743
2025-10-29,2025-10-30,3057.6,2100,Call,0.00274,0.210399,957.974,1.0,0.0,-0.373906,0.0,0.05753
2025-10-29,2025-10-30,3057.6,2100,Put,0.00274,0.210399,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-29,2025-10-30,3057.6,2300,Call,0.00274,0.210399,758.0096,1.0,0.0,-0.409516,0.0,0.063009
2025-10-29,2025-10-30,3057.6,2300,Put,0.00274,0.210399,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-29,2025-10-30,3057.6,2500,Call,0.00274,0.210399,558.0452,1.0,0.0,-0.445126,0.0,0.068488
2025-10-29,2025-10-30,3057.6,2500,Put,0.00274,0.210399,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-29,2025-10-30,3057.6,2700,Call,0.00274,0.210399,358.0808,1.0,0.0,-0.480736,0.0,0.073967
2025-10-29,2025-10-30,3057.6,2700,Put,0.00274,0.210399,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-10-29,2025-10-30,3057.6,2900,Call,0.00274,0.210399,158.1164,0.999999,0.0,-0.516405,6e-06,0.079446
2025-10-29,2025-10-30,3057.6,2900,Put,0.00274,0.210399,0.0,-1e-06,0.0,-5.8e-05,6e-06,-0.0
2025-10-29,2025-10-30,3057.6,3100,Call,0.00274,0.210399,1.7721,0.109576,0.005568,-3.216252,0.300117,0.009131
2025-10-29,2025-10-30,3057.6,3100,Put,0.00274,0.210399,43.62,-0.890424,0.005568,-2.664296,0.300117,-0.075793
2025-10-29,2025-10-30,3057.6,3300,Call,0.00274,0.210399,0.0,0.0,0.0,-0.0,0.0,0.0
2025-10-29,2025-10-30,3057.6,3300,Put,0.00274,0.210399,241.8123,-1.0,0.0,0.587567,0.0,-0.090404
2025-10-30,2025-11-27,3035.3,2100,Call,0.076712,0.208449,945.7451,1.0,0.0,-0.372113,0.0,1.602939
2025-10-30,2025-11-27,3035.3,2100,Put,0.076712,0.208449,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-30,2025-11-27,3035.3,2300,Call,0.076712,0.208449,746.7399,1.0,0.0,-0.407558,1.9e-05,1.755599
2025-10-30,2025-11-27,3035.3,2300,Put,0.076712,0.208449,0.0,-0.0,0.0,-7e-06,1.9e-05,-1e-06
2025-10-30,2025-11-27,3035.3,2500,Call,0.076712,0.208449,547.7461,0.999745,5e-06,-0.445823,0.007982,1.907659
2025-10-30,2025-11-27,3035.3,2500,Put,0.076712,0.208449,0.0114,-0.000255,5e-06,-0.002832,0.007982,-0.000602
2025-10-30,2025-11-27,3035.3,2700,Call,0.076712,0.208449,349.7552,0.983935,0.000229,-0.595261,0.337684,2.022728
2025-10-30,2025-11-27,3035.3,2700,Put,0.076712,0.208449,1.0258,-0.016065,0.000229,-0.11683,0.337684,-0.038194
2025-10-30,2025-11-27,3035.3,2900,Call,0.076712,0.208449,167.6416,0.817281,0.001511,-1.240786,2.226759,1.774389
2025-10-30,2025-11-27,3035.3,2900,Put,0.076712,0.208449,17.9174,-0.182719,0.001511,-0.726916,2.226759,-0.439194
2025-10-30,2025-11-27,3035.3,3100,Call,0.076712,0.208449,48.5514,0.401257,0.002206,-1.41822,3.250584,0.897058
2025-10-30,2025-11-27,3035.3,3100,Put,0.076712,0.208449,97.8324,-0.598743,0.002206,-0.868911,3.250584,-1.469185
2025-10-30,2025-11-27,3035.3,3300,Call,0.076712,0.208449,7.2628,0.091266,0.000936,-0.561507,1.379427,0.206937
2025-10-30,2025-11-27,3035.3,3300,Put,0.076712,0.208449,255.549,-0.908734,0.000936,0.023241,1.379427,-2.311968
2025-10-31,2025-11-27,3058.0,2100,Call,0.073973,0.208014,968.0731,1.0,0.0,-0.372179,0.0,1.545982
2025-10-31,2025-11-27,3058.0,2100,Put,0.073973,0.208014,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-10-31,2025-11-27,3058.0,2300,Call,0.073973,0.208014,769.0324,1.0,0.0,-0.407627,6e-06,1.693218
2025-10-31,2025-11-27,3058.0,2300,Put,0.073973,0.208014,0.0,-0.0,0.0,-2e-06,6e-06,-0.0
2025-10-31,2025-11-27,3058.0,2500,Call,0.073973,0.208014,569.9968,0.999881,3e-06,-0.4445,0.003883,1.840181
2025-10-31,2025-11-27,3058.0,2500,Put,0.073973,0.208014,0.0051,-0.000119,3e-06,-0.00143,0.003883,-0.000273
2025-10-31,2025-11-27,3058.0,2700,Call,0.073973,0.208014,371.57,0.989667,0.000159,-0.560643,0.228095,1.963859
2025-10-31,2025-11-27,3058.0,2700,Put,0.073973,0.208014,0.6189,-0.010333,0.000159,-0.082127,0.228095,-0.023832
2025-10-31,2025-11-27,3058.0,2900,Call,0.073973,0.208014,185.316,0.853362,0.001327,-1.16748,1.910027,1.793302
2025-10-31,2025-11-27,3058.0,2900,Put,0.073973,0.208014,13.4055,-0.146638,0.001327,-0.653519,1.910027,-0.341625
2025-10-31,2025-11-27,3058.0,3100,Call,0.073973,0.208014,56.5951,0.44914,0.002287,-1.50226,3.291058,0.974132
2025-10-31,2025-11-27,3058.0,3100,Put,0.073973,0.208014,83.7253,-0.55086,0.002287,-0.952853,3.291058,-1.308032
2025-10-31,2025-11-27,3058.0,3300,Call,0.073973,0.208014,8.8574,0.108805,0.001078,-0.655403,1.551694,0.239575
2025-10-31,2025-11-27,3058.0,3300,Put,0.073973,0.208014,235.0282,-0.891195,0.001078,-0.070551,1.551694,-2.189825
2025-11-03,2025-11-27,3016.8,2100,Call,0.065753,0.210901,925.7561,1.0,0.0,-0.372378,0.0,1.374924
2025-11-03,2025-11-27,3016.8,2100,Put,0.065753,0.210901,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-03,2025-11-27,3016.8,2300,Call,0.065753,0.210901,726.6091,1.0,0.0,-0.407845,6e-06,1.505869
2025-11-03,2025-11-27,3016.8,2300,Put,0.065753,0.210901,0.0,-0.0,0.0,-3e-06,6e-06,-0.0
2025-11-03,2025-11-27,3016.8,2500,Call,0.065753,0.210901,527.4691,0.999829,4e-06,-0.445443,0.005074,1.63647
2025-11-03,2025-11-27,3016.8,2500,Put,0.065753,0.210901,0.007,-0.000171,4e-06,-0.002136,0.005074,-0.000345
2025-11-03,2025-11-27,3016.8,2700,Call,0.065753,0.210901,329.2301,0.984519,0.000238,-0.602546,0.301002,1.73645
2025-11-03,2025-11-27,3016.8,2700,Put,0.065753,0.210901,0.915,-0.015481,0.000238,-0.123774,0.301002,-0.03131
2025-11-03,2025-11-27,3016.8,2900,Call,0.065753,0.210901,148.0429,0.798482,0.001724,-1.358515,2.175577,1.486555
2025-11-03,2025-11-27,3016.8,2900,Put,0.065753,0.210901,18.8749,-0.201518,0.001724,-0.844279,2.175577,-0.412149
2025-11-03,2025-11-27,3016.8,3100,Call,0.065753,0.210901,36.6737,0.345687,0.00226,-1.432417,2.852277,0.661604
2025-11-03,2025-11-27,3016.8,3100,Put,0.065753,0.210901,106.6527,-0.654313,0.00226,-0.882716,2.852277,-1.368046
2025-11-03,2025-11-27,3016.8,3300,Call,0.065753,0.210901,4.1457,0.060204,0.000732,-0.437574,0.92396,0.116697
2025-11-03,2025-11-27,3016.8,3300,Put,0.065753,0.210901,273.2718,-0.939796,0.000732,0.14759,0.92396,-2.043898
2025-11-04,2025-11-27,2990.2,2100,Call,0.063014,0.211922,898.7838,1.0,0.0,-0.372444,0.0,1.317885
2025-11-04,2025-11-27,2990.2,2100,Put,0.063014,0.211922,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-04,2025-11-27,2990.2,2300,Call,0.063014,0.211922,699.6013,1.0,0.0,-0.407919,9e-06,1.443397
2025-11-04,2025-11-27,2990.2,2300,Put,0.063014,0.211922,0.0,-0.0,0.0,-4e-06,9e-06,-0.0
2025-11-04,2025-11-27,2990.2,2500,Call,0.063014,0.211922,500.4295,0.999739,6e-06,-0.446603,0.007289,1.568412
2025-11-04,2025-11-27,2990.2,2500,Put,0.063014,0.211922,0.0106,-0.000261,6e-06,-0.003217,0.007289,-0.000498
2025-11-04,2025-11-27,2990.2,2700,Call,0.063014,0.211922,302.5305,0.978444,0.000324,-0.645545,0.387233,1.652992
2025-11-04,2025-11-27,2990.2,2700,Put,0.063014,0.211922,1.2941,-0.021556,0.000324,-0.166688,0.387233,-0.041432
2025-11-04,2025-11-27,2990.2,2900,Call,0.063014,0.211922,126.228,0.751545,0.001991,-1.472997,2.377436,1.336554
2025-11-04,2025-11-27,2990.2,2900,Put,0.063014,0.211922,24.1741,-0.248455,0.001991,-0.958669,2.377436,-0.483383
2025-11-04,2025-11-27,2990.2,3100,Call,0.063014,0.211922,27.2189,0.282886,0.002127,-1.315631,2.539287,0.515875
2025-11-04,2025-11-27,2990.2,3100,Put,0.063014,0.211922,124.3475,-0.717114,0.002127,-0.765833,2.539287,-1.429575
2025-11-04,2025-11-27,2990.2,3300,Call,0.063014,0.211922,2.5268,0.040099,0.000543,-0.3195,0.648142,0.073965
2025-11-04,2025-11-27,2990.2,3300,Put,0.063014,0.211922,298.838,-0.959901,0.000543,0.265769,0.648142,-1.996997
2025-11-06,2025-11-27,3010.9,2100,Call,0.057534,0.195567,918.7387,1.0,0.0,-0.372577,0.0,1.203704
2025-11-06,2025-11-27,3010.9,2100,Put,0.057534,0.195567,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-06,2025-11-27,3010.9,2300,Call,0.057534,0.195567,719.4853,1.0,0.0,-0.40806,0.0,1.318343
2025-11-06,2025-11-27,3010.9,2300,Put,0.057534,0.195567,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-06,2025-11-27,3010.9,2500,Call,0.057534,0.195567,520.2326,0.999976,1e-06,-0.443874,0.000737,1.432939
2025-11-06,2025-11-27,3010.9,2500,Put,0.057534,0.195567,0.0008,-2.4e-05,1e-06,-0.00033,0.000737,-4.2e-05
2025-11-06,2025-11-27,3010.9,2700,Call,0.057534,0.195567,321.3381,0.992378,0.000149,-0.545512,0.151697,1.53421
2025-11-06,2025-11-27,3010.9,2700,Put,0.057534,0.195567,0.3597,-0.007622,0.000149,-0.066485,0.151697,-0.01341
2025-11-06,2025-11-27,3010.9,2900,Call,0.057534,0.195567,136.141,0.81679,0.001879,-1.305935,1.91614,1.33659
2025-11-06,2025-11-27,3010.9,2900,Put,0.057534,0.195567,14.4161,-0.18321,0.001879,-0.791424,1.91614,-0.325668
2025-11-06,2025-11-27,3010.9,3100,Call,0.057534,0.195567,26.4818,0.302049,0.002469,-1.330068,2.51876,0.508001
2025-11-06,2025-11-27,3010.9,3100,Put,0.057534,0.195567,104.0104,-0.697951,0.002469,-0.780074,2.51876,-1.268895
2025-11-06,2025-11-27,3010.9,3300,Call,0.057534,0.195567,1.7412,0.032062,0.000509,-0.258636,0.519191,0.054539
2025-11-06,2025-11-27,3010.9,3300,Put,0.057534,0.195567,278.5232,-0.967938,0.000509,0.326841,0.519191,-1.836995
2025-11-07,2025-11-27,2991.8,2100,Call,0.054795,0.196077,899.2662,1.0,0.0,-0.372643,0.0,1.146604
2025-11-07,2025-11-27,2991.8,2100,Put,0.054795,0.196077,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-07,2025-11-27,2991.8,2300,Call,0.054795,0.196077,699.9773,1.0,0.0,-0.408133,0.0,1.255804
2025-11-07,2025-11-27,2991.8,2300,Put,0.054795,0.196077,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-07,2025-11-27,2991.8,2500,Call,0.054795,0.196077,500.6893,0.99997,1e-06,-0.444042,0.000889,1.364955
2025-11-07,2025-11-27,2991.8,2500,Put,0.054795,0.196077,0.0009,-3e-05,1e-06,-0.00042,0.000889,-5e-05
2025-11-07,2025-11-27,2991.8,2700,Call,0.054795,0.196077,301.8576,0.990266,0.00019,-0.563214,0.182317,1.457996
2025-11-07,2025-11-27,2991.8,2700,Put,0.054795,0.196077,0.4582,-0.009734,0.00019,-0.084102,0.182317,-0.016209
2025-11-07,2025-11-27,2991.8,2900,Call,0.054795,0.196077,119.6089,0.782168,0.002144,-1.406127,2.061854,1.216713
2025-11-07,2025-11-27,2991.8,2900,Put,0.054795,0.196077,17.4984,-0.217832,0.002144,-0.891524,2.061854,-0.366693
2025-11-07,2025-11-27,2991.8,3100,Call,0.054795,0.196077,20.0539,0.25032,0.002316,-1.221444,2.226995,0.399375
2025-11-07,2025-11-27,2991.8,3100,Put,0.054795,0.196077,117.2323,-0.74968,0.002316,-0.671352,2.226995,-1.293231
2025-11-07,2025-11-27,2991.8,3300,Call,0.054795,0.196077,1.0431,0.020894,0.000366,-0.183436,0.351885,0.033681
2025-11-07,2025-11-27,2991.8,3300,Put,0.054795,0.196077,297.5105,-0.979106,0.000366,0.402145,0.351885,-1.768125
2025-11-10,2025-11-27,3025.2,2100,Call,0.046575,0.19744,931.5479,1.0,0.0,-0.372842,0.0,0.975118
2025-11-10,2025-11-27,3025.2,2100,Put,0.046575,0.19744,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-11-10,2025-11-27,3025.2,2300,Call,0.046575,0.19744,732.1524,1.0,0.0,-0.408351,0.0,1.067987
2025-11-10,2025-11-27,3025.2,2300,Put,0.046575,0.19744,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-10,2025-11-27,3025.2,2500,Call,0.046575,0.19744,532.7571,0.999998,0.0,-0.443903,7.7e-05,1.160852
2025-11-10,2025-11-27,3025.2,2500,Put,0.046575,0.19744,0.0001,-2e-06,0.0,-4.3e-05,7.7e-05,-4e-06
2025-11-10,2025-11-27,3025.2,2700,Call,0.046575,0.19744,333.4745,0.997122,6.8e-05,-0.511214,0.057544,1.249616
2025-11-10,2025-11-27,3025.2,2700,Put,0.046575,0.19744,0.113,-0.002878,6.8e-05,-0.031845,0.057544,-0.004108
2025-11-10,2025-11-27,3025.2,2900,Call,0.046575,0.19744,143.2639,0.860882,0.001719,-1.278513,1.446917,1.146246
2025-11-10,2025-11-27,3025.2,2900,Put,0.046575,0.19744,9.2977,-0.139118,0.001719,-0.763636,1.446917,-0.200346
2025-11-10,2025-11-27,3025.2,3100,Call,0.046575,0.19744,25.6808,0.315306,0.002757,-1.512668,2.32022,0.432301
2025-11-10,2025-11-27,3025.2,3100,Put,0.046575,0.19744,91.1102,-0.684694,0.002757,-0.962282,2.32022,-1.00716
2025-11-10,2025-11-27,3025.2,3300,Call,0.046575,0.19744,1.2381,0.025699,0.000464,-0.24039,0.390496,0.035633
2025-11-10,2025-11-27,3025.2,3300,Put,0.046575,0.19744,266.0629,-0.974301,0.000464,0.345505,0.390496,-1.496696
2025-11-11,2025-11-27,3047.0,2100,Call,0.043836,0.182767,952.9751,1.0,0.0,-0.372909,0.0,0.917937
2025-11-11,2025-11-27,3047.0,2100,Put,0.043836,0.182767,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-11-11,2025-11-27,3047.0,2300,Call,0.043836,0.182767,753.5442,1.0,0.0,-0.408424,0.0,1.005359
2025-11-11,2025-11-27,3047.0,2300,Put,0.043836,0.182767,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-11-11,2025-11-27,3047.0,2500,Call,0.043836,0.182767,554.1132,1.0,0.0,-0.44394,2e-06,1.092782
2025-11-11,2025-11-27,3047.0,2500,Put,0.043836,0.182767,0.0,-0.0,0.0,-1e-06,2e-06,-0.0
2025-11-11,2025-11-27,3047.0,2700,Call,0.043836,0.182767,354.7001,0.999429,1.7e-05,-0.486457,0.01281,1.179434
2025-11-11,2025-11-27,3047.0,2700,Put,0.043836,0.182767,0.0179,-0.000571,1.7e-05,-0.007004,0.01281,-0.00077
2025-11-11,2025-11-27,3047.0,2900,Call,0.043836,0.182767,159.7313,0.917093,0.00131,-1.025646,0.974298,1.154925
2025-11-11,2025-11-27,3047.0,2900,Put,0.043836,0.182767,4.48,-0.082907,0.00131,-0.510678,0.974298,-0.112701
2025-11-11,2025-11-27,3047.0,3100,Call,0.043836,0.182767,28.0359,0.360525,0.00321,-1.554457,2.387888,0.469257
2025-11-11,2025-11-27,3047.0,3100,Put,0.043836,0.182767,72.2155,-0.639475,0.00321,-1.003973,2.387888,-0.885793
2025-11-11,2025-11-27,3047.0,3300,Call,0.043836,0.182767,1.0013,0.023246,0.000472,-0.212766,0.350754,0.030611
